#Lon, Lat, Elv[m], dLOS[cm], UnitVec(e1,e2,e3) Path
142.14100 42.92500 442 -0.4 -0.563 0.104 -0.820 18
142.09100 42.88500 359 -1.2 -0.567 0.105 -0.817 18
142.14100 42.88500 458 -0.3 -0.563 0.104 -0.820 18
142.19100 42.92500 258 -0.6 -0.559 0.104 -0.822 18
142.24100 42.92500 682 -0.0 -0.555 0.104 -0.825 18
142.19100 42.88500 311 1.0 -0.558 0.104 -0.823 18
142.24100 42.88500 304 0.9 -0.554 0.103 -0.826 18
142.09100 42.84500 241 -0.9 -0.566 0.105 -0.818 18
142.14100 42.84500 333 0.3 -0.562 0.104 -0.821 18
142.09100 42.80500 345 -1.4 -0.565 0.105 -0.818 18
142.14100 42.80500 216 -0.3 -0.561 0.104 -0.821 18
142.19100 42.84500 263 1.2 -0.558 0.104 -0.824 18
142.19100 42.80500 440 0.2 -0.557 0.104 -0.824 18
142.24100 42.80500 227 0.2 -0.553 0.103 -0.827 18
141.89100 42.76500 167 0.1 -0.580 0.106 -0.808 18
141.94100 42.76500 163 0.1 -0.576 0.106 -0.810 18
141.89100 42.72500 48 0.3 -0.579 0.106 -0.808 18
141.94100 42.72500 139 -1.0 -0.575 0.106 -0.811 18
141.99100 42.76500 82 -1.5 -0.572 0.105 -0.813 18
142.04100 42.76500 218 -2.8 -0.568 0.105 -0.816 18
141.99100 42.72500 167 -1.9 -0.571 0.105 -0.814 18
142.04100 42.72500 229 -4.6 -0.567 0.105 -0.817 18
141.89100 42.68500 60 0.1 -0.579 0.106 -0.809 18
141.92800 42.69500 153 0.4 -0.576 0.106 -0.811 18
141.95300 42.69500 129 -1.5 -0.574 0.105 -0.812 18
141.92800 42.67500 81 -0.1 -0.575 0.105 -0.811 18
141.95300 42.67500 138 -2.2 -0.573 0.105 -0.812 18
141.89100 42.64500 46 -0.9 -0.578 0.106 -0.809 18
141.92800 42.65500 91 -0.2 -0.575 0.105 -0.811 18
141.95300 42.65500 135 -2.0 -0.573 0.105 -0.813 18
141.93400 42.64000 68 -0.4 -0.574 0.105 -0.812 18
